warehouse_name,zone,row,column,shelf,status
Warehouse F,05,01,09,H,empty
Warehouse F,05,01,10,H,empty
Warehouse F,05,01,11,H,empty
Warehouse F,05,01,12,H,empty
Warehouse F,05,01,13,H,empty
Warehouse F,05,01,14,H,empty
Warehouse F,05,01,15,H,empty
Warehouse F,05,01,16,H,empty
Warehouse F,05,03,01,E,empty
Warehouse F,05,03,02,E,empty
Warehouse F,05,03,03,E,empty
Warehouse F,05,03,04,E,empty
Warehouse F,05,03,05,E,empty
Warehouse F,05,03,06,E,empty
Warehouse F,05,03,07,E,empty
Warehouse F,05,03,08,E,empty
Warehouse F,05,03,09,E,empty
Warehouse F,05,03,10,E,empty
Warehouse F,05,03,11,E,empty
Warehouse F,05,03,12,E,empty
Warehouse F,05,03,13,E,empty
Warehouse F,05,03,14,E,empty
Warehouse F,05,03,01,D,empty
Warehouse F,05,03,02,D,empty
Warehouse F,05,03,03,D,empty
Warehouse F,05,03,04,D,empty
Warehouse F,05,03,05,D,empty
Warehouse F,05,03,06,D,empty
Warehouse F,05,03,07,D,empty
Warehouse F,05,03,08,D,empty
Warehouse F,05,03,09,D,empty
Warehouse F,05,03,10,D,empty
Warehouse F,05,03,11,D,empty
Warehouse F,05,03,12,D,empty
Warehouse F,05,03,13,D,empty
Warehouse F,05,03,14,D,empty
Warehouse F,05,03,01,G,empty
Warehouse F,05,03,02,G,empty
Warehouse F,05,03,03,G,empty
Warehouse F,05,03,04,G,empty
Warehouse F,05,03,05,G,empty
Warehouse F,05,03,06,G,empty
Warehouse F,05,03,07,G,empty
Warehouse F,05,03,08,G,empty
Warehouse F,05,03,09,G,empty
Warehouse F,05,03,10,G,empty
Warehouse F,05,03,11,G,empty
Warehouse F,05,03,12,G,empty
Warehouse F,05,03,13,G,empty
Warehouse F,05,03,14,G,empty
Warehouse F,05,03,01,H,empty
Warehouse F,05,03,02,H,empty
Warehouse F,05,03,03,H,empty
Warehouse F,05,03,04,H,empty
Warehouse F,05,03,05,H,empty
Warehouse F,05,03,06,H,empty
Warehouse F,05,03,07,H,empty
Warehouse F,05,03,08,H,empty
Warehouse F,05,03,09,H,empty
Warehouse F,05,03,10,H,empty
Warehouse F,05,03,11,H,empty
Warehouse F,05,03,12,H,empty
Warehouse F,05,03,13,H,empty
Warehouse F,05,03,14,H,empty
Warehouse F,05,03,01,F,empty
Warehouse F,05,03,02,F,empty
Warehouse F,05,03,03,F,empty
Warehouse F,05,03,04,F,empty
Warehouse F,05,03,05,F,empty
Warehouse F,05,03,06,F,empty
Warehouse F,05,03,07,F,empty
Warehouse F,05,03,08,F,empty
Warehouse F,05,03,09,F,empty
Warehouse F,05,03,10,F,empty
Warehouse F,05,03,11,F,empty
Warehouse F,05,03,12,F,empty
Warehouse F,05,03,13,F,empty
Warehouse F,05,03,14,F,empty
Warehouse F,05,04,01,E,empty
Warehouse F,05,04,02,E,empty
Warehouse F,05,04,03,E,empty
Warehouse F,05,04,04,E,empty
Warehouse F,05,04,05,E,empty
Warehouse F,05,04,06,E,empty
Warehouse F,05,04,07,E,empty
Warehouse F,05,04,08,E,empty
Warehouse F,05,04,09,E,empty
Warehouse F,05,04,10,E,empty
Warehouse F,05,04,11,E,empty
Warehouse F,05,04,12,E,empty
Warehouse F,05,04,13,E,empty
Warehouse F,05,04,14,E,empty
Warehouse F,05,04,01,D,empty
Warehouse F,05,04,02,D,empty
Warehouse F,05,04,03,D,empty
Warehouse F,05,04,04,D,empty
Warehouse F,05,04,05,D,empty
Warehouse F,05,04,06,D,empty
Warehouse F,05,04,07,D,empty
Warehouse F,05,04,08,D,empty
Warehouse F,05,04,09,D,empty
Warehouse F,05,04,10,D,empty
Warehouse F,05,04,11,D,empty
Warehouse F,05,04,12,D,empty
Warehouse F,05,04,13,D,empty
Warehouse F,05,04,14,D,empty
Warehouse F,05,04,01,G,empty
Warehouse F,05,04,02,G,empty
Warehouse F,05,04,03,G,empty
Warehouse F,05,04,04,G,empty
Warehouse F,05,04,05,G,empty
Warehouse F,05,04,06,G,empty
Warehouse F,05,04,07,G,empty
Warehouse F,05,04,08,G,empty
Warehouse F,05,04,09,G,empty
Warehouse F,05,04,10,G,empty
Warehouse F,05,04,11,G,empty
Warehouse F,05,04,12,G,empty
Warehouse F,05,04,13,G,empty
Warehouse F,05,04,14,G,empty
Warehouse F,05,04,01,H,empty
Warehouse F,05,04,02,H,empty
Warehouse F,05,04,03,H,empty
Warehouse F,05,04,04,H,empty
Warehouse F,05,04,05,H,empty
Warehouse F,05,04,06,H,empty
Warehouse F,05,04,07,H,empty
Warehouse F,05,04,08,H,empty
Warehouse F,05,04,09,H,empty
Warehouse F,05,04,10,H,empty
Warehouse F,05,04,11,H,empty
Warehouse F,05,04,12,H,empty
Warehouse F,05,04,13,H,empty
Warehouse F,05,04,14,H,empty
Warehouse F,05,04,01,F,empty
Warehouse F,05,04,02,F,empty
Warehouse F,05,04,03,F,empty
Warehouse F,05,04,04,F,empty
Warehouse F,05,04,05,F,empty
Warehouse F,05,04,06,F,empty
Warehouse F,05,04,07,F,empty
Warehouse F,05,04,08,F,empty
Warehouse F,05,04,09,F,empty
Warehouse F,05,04,10,F,empty
Warehouse F,05,04,11,F,empty
Warehouse F,05,04,12,F,empty
Warehouse F,05,04,13,F,empty
Warehouse F,05,04,14,F,empty
Warehouse F,05,05,01,E,empty
Warehouse F,05,05,02,E,empty
Warehouse F,05,05,03,E,empty
Warehouse F,05,05,04,E,empty
Warehouse F,05,05,05,E,empty
Warehouse F,05,05,06,E,empty
Warehouse F,05,05,07,E,empty
Warehouse F,05,05,08,E,empty
Warehouse F,05,05,09,E,empty
Warehouse F,05,05,10,E,empty
Warehouse F,05,05,11,E,empty
Warehouse F,05,05,12,E,empty
Warehouse F,05,05,13,E,empty
Warehouse F,05,05,14,E,empty
Warehouse F,05,05,01,D,empty
Warehouse F,05,05,02,D,empty
Warehouse F,05,05,03,D,empty
Warehouse F,05,05,04,D,empty
Warehouse F,05,05,05,D,empty
Warehouse F,05,05,06,D,empty
Warehouse F,05,05,07,D,empty
Warehouse F,05,05,08,D,empty
Warehouse F,05,05,09,D,empty
Warehouse F,05,05,10,D,empty
Warehouse F,05,05,11,D,empty
Warehouse F,05,05,12,D,empty
Warehouse F,05,05,13,D,empty
Warehouse F,05,05,14,D,empty
Warehouse F,05,05,01,G,empty
Warehouse F,05,05,02,G,empty
Warehouse F,05,05,03,G,empty
Warehouse F,05,05,04,G,empty
Warehouse F,05,05,05,G,empty
Warehouse F,05,05,06,G,empty
Warehouse F,05,05,07,G,empty
Warehouse F,05,05,08,G,empty
Warehouse F,05,05,09,G,empty
Warehouse F,05,05,10,G,empty
Warehouse F,05,05,11,G,empty
Warehouse F,05,05,12,G,empty
Warehouse F,05,05,13,G,empty
Warehouse F,05,05,14,G,empty
Warehouse F,05,05,01,H,empty
Warehouse F,05,05,02,H,empty
Warehouse F,05,05,03,H,empty
Warehouse F,05,05,04,H,empty
Warehouse F,05,05,05,H,empty
Warehouse F,05,05,06,H,empty
Warehouse F,05,05,07,H,empty
Warehouse F,05,05,08,H,empty
Warehouse F,05,05,09,H,empty
Warehouse F,05,05,10,H,empty
Warehouse F,05,05,11,H,empty
Warehouse F,05,05,12,H,empty
Warehouse F,05,05,13,H,empty
Warehouse F,05,05,14,H,empty
Warehouse F,05,05,01,F,empty
Warehouse F,05,05,02,F,empty
Warehouse F,05,05,03,F,empty
Warehouse F,05,05,04,F,empty
Warehouse F,05,05,05,F,empty
Warehouse F,05,05,06,F,empty
Warehouse F,05,05,07,F,empty
Warehouse F,05,05,08,F,empty
Warehouse F,05,05,09,F,empty
Warehouse F,05,05,10,F,empty
Warehouse F,05,05,11,F,empty
Warehouse F,05,05,12,F,empty
Warehouse F,05,05,13,F,empty
Warehouse F,05,05,14,F,empty
Warehouse F,05,06,01,E,empty
Warehouse F,05,06,02,E,empty
Warehouse F,05,06,03,E,empty
Warehouse F,05,06,04,E,empty
Warehouse F,05,06,05,E,empty
Warehouse F,05,06,06,E,empty
Warehouse F,05,06,07,E,empty
Warehouse F,05,06,08,E,empty
Warehouse F,05,06,09,E,empty
Warehouse F,05,06,10,E,empty
Warehouse F,05,06,11,E,empty
Warehouse F,05,06,12,E,empty
Warehouse F,05,06,13,E,empty
Warehouse F,05,06,14,E,empty
Warehouse F,05,06,01,D,empty
Warehouse F,05,06,02,D,empty
Warehouse F,05,06,03,D,empty
Warehouse F,05,06,04,D,empty
Warehouse F,05,06,05,D,empty
Warehouse F,05,06,06,D,empty
Warehouse F,05,06,07,D,empty
Warehouse F,05,06,08,D,empty
Warehouse F,05,06,09,D,empty
Warehouse F,05,06,10,D,empty
Warehouse F,05,06,11,D,empty
Warehouse F,05,06,12,D,empty
Warehouse F,05,06,13,D,empty
Warehouse F,05,06,14,D,empty
Warehouse F,05,06,01,G,empty
Warehouse F,05,06,02,G,empty
Warehouse F,05,06,03,G,empty
Warehouse F,05,06,04,G,empty
Warehouse F,05,06,05,G,empty
Warehouse F,05,06,06,G,empty
Warehouse F,05,06,07,G,empty
Warehouse F,05,06,08,G,empty
Warehouse F,05,06,09,G,empty
Warehouse F,05,06,10,G,empty
Warehouse F,05,06,11,G,empty
Warehouse F,05,06,12,G,empty
Warehouse F,05,06,13,G,empty
Warehouse F,05,06,14,G,empty
Warehouse F,05,06,01,H,empty
Warehouse F,05,06,02,H,empty
Warehouse F,05,06,03,H,empty
Warehouse F,05,06,04,H,empty
Warehouse F,05,06,05,H,empty
Warehouse F,05,06,06,H,empty
Warehouse F,05,06,07,H,empty
Warehouse F,05,06,08,H,empty
Warehouse F,05,06,09,H,empty
Warehouse F,05,06,10,H,empty
Warehouse F,05,06,11,H,empty
Warehouse F,05,06,12,H,empty
Warehouse F,05,06,13,H,empty
Warehouse F,05,06,14,H,empty
Warehouse F,05,06,01,F,empty
Warehouse F,05,06,02,F,empty
Warehouse F,05,06,03,F,empty
Warehouse F,05,06,04,F,empty
Warehouse F,05,06,05,F,empty
Warehouse F,05,06,06,F,empty
Warehouse F,05,06,07,F,empty
Warehouse F,05,06,08,F,empty
Warehouse F,05,06,09,F,empty
Warehouse F,05,06,10,F,empty
Warehouse F,05,06,11,F,empty
Warehouse F,05,06,12,F,empty
Warehouse F,05,06,13,F,empty
Warehouse F,05,06,14,F,empty
Warehouse F,05,07,01,E,empty
Warehouse F,05,07,02,E,empty
Warehouse F,05,07,03,E,empty
Warehouse F,05,07,04,E,empty
Warehouse F,05,07,05,E,empty
Warehouse F,05,07,06,E,empty
Warehouse F,05,07,07,E,empty
Warehouse F,05,07,08,E,empty
Warehouse F,05,07,09,E,empty
Warehouse F,05,07,10,E,empty
Warehouse F,05,07,11,E,empty
Warehouse F,05,07,12,E,empty
Warehouse F,05,07,13,E,empty
Warehouse F,05,07,14,E,empty
Warehouse F,05,07,01,D,empty
Warehouse F,05,07,02,D,empty
Warehouse F,05,07,03,D,empty
Warehouse F,05,07,04,D,empty
Warehouse F,05,07,05,D,empty
Warehouse F,05,07,06,D,empty
Warehouse F,05,07,07,D,empty
Warehouse F,05,07,08,D,empty
Warehouse F,05,07,09,D,empty
Warehouse F,05,07,10,D,empty
Warehouse F,05,07,11,D,empty
Warehouse F,05,07,12,D,empty
Warehouse F,05,07,13,D,empty
Warehouse F,05,07,14,D,empty
Warehouse F,05,07,01,G,empty
Warehouse F,05,07,02,G,empty
Warehouse F,05,07,03,G,empty
Warehouse F,05,07,04,G,empty
Warehouse F,05,07,05,G,empty
Warehouse F,05,07,06,G,empty
Warehouse F,05,07,07,G,empty
Warehouse F,05,07,08,G,empty
Warehouse F,05,07,09,G,empty
Warehouse F,05,07,10,G,empty
Warehouse F,05,07,11,G,empty
Warehouse F,05,07,12,G,empty
Warehouse F,05,07,13,G,empty
Warehouse F,05,07,14,G,empty
Warehouse F,05,07,01,H,empty
Warehouse F,05,07,02,H,empty
Warehouse F,05,07,03,H,empty
Warehouse F,05,07,04,H,empty
Warehouse F,05,07,05,H,empty
Warehouse F,05,07,06,H,empty
Warehouse F,05,07,07,H,empty
Warehouse F,05,07,08,H,empty
Warehouse F,05,07,09,H,empty
Warehouse F,05,07,10,H,empty
Warehouse F,05,07,11,H,empty
Warehouse F,05,07,12,H,empty
Warehouse F,05,07,13,H,empty
Warehouse F,05,07,14,H,empty
Warehouse F,05,07,01,F,empty
Warehouse F,05,07,02,F,empty
Warehouse F,05,07,03,F,empty
Warehouse F,05,07,04,F,empty
Warehouse F,05,07,05,F,empty
Warehouse F,05,07,06,F,empty
Warehouse F,05,07,07,F,empty
Warehouse F,05,07,08,F,empty
Warehouse F,05,07,09,F,empty
Warehouse F,05,07,10,F,empty
Warehouse F,05,07,11,F,empty
Warehouse F,05,07,12,F,empty
Warehouse F,05,07,13,F,empty
Warehouse F,05,07,14,F,empty
Warehouse F,05,08,01,E,empty
Warehouse F,05,08,02,E,empty
Warehouse F,05,08,03,E,empty
Warehouse F,05,08,04,E,empty
Warehouse F,05,08,05,E,empty
Warehouse F,05,08,06,E,empty
Warehouse F,05,08,07,E,empty
Warehouse F,05,08,08,E,empty
Warehouse F,05,08,09,E,empty
Warehouse F,05,08,10,E,empty
Warehouse F,05,08,11,E,empty
Warehouse F,05,08,12,E,empty
Warehouse F,05,08,13,E,empty
Warehouse F,05,08,14,E,empty
Warehouse F,05,08,01,D,empty
Warehouse F,05,08,02,D,empty
Warehouse F,05,08,03,D,empty
Warehouse F,05,08,04,D,empty
Warehouse F,05,08,05,D,empty
Warehouse F,05,08,06,D,empty
Warehouse F,05,08,07,D,empty
Warehouse F,05,08,08,D,empty
Warehouse F,05,08,09,D,empty
Warehouse F,05,08,10,D,empty
Warehouse F,05,08,11,D,empty
Warehouse F,05,08,12,D,empty
Warehouse F,05,08,13,D,empty
Warehouse F,05,08,14,D,empty
Warehouse F,05,08,01,G,empty
Warehouse F,05,08,02,G,empty
Warehouse F,05,08,03,G,empty
Warehouse F,05,08,04,G,empty
Warehouse F,05,08,05,G,empty
Warehouse F,05,08,06,G,empty
Warehouse F,05,08,07,G,empty
Warehouse F,05,08,08,G,empty
Warehouse F,05,08,09,G,empty
Warehouse F,05,08,10,G,empty
Warehouse F,05,08,11,G,empty
Warehouse F,05,08,12,G,empty
Warehouse F,05,08,13,G,empty
Warehouse F,05,08,14,G,empty
Warehouse F,05,08,01,H,empty
Warehouse F,05,08,02,H,empty
Warehouse F,05,08,03,H,empty
Warehouse F,05,08,04,H,empty
Warehouse F,05,08,05,H,empty
Warehouse F,05,08,06,H,empty
Warehouse F,05,08,07,H,empty
Warehouse F,05,08,08,H,empty
Warehouse F,05,08,09,H,empty
Warehouse F,05,08,10,H,empty
Warehouse F,05,08,11,H,empty
Warehouse F,05,08,12,H,empty
Warehouse F,05,08,13,H,empty
Warehouse F,05,08,14,H,empty
Warehouse F,05,08,01,F,empty
Warehouse F,05,08,02,F,empty
Warehouse F,05,08,03,F,empty
Warehouse F,05,08,04,F,empty
Warehouse F,05,08,05,F,empty
Warehouse F,05,08,06,F,empty
Warehouse F,05,08,07,F,empty
Warehouse F,05,08,08,F,empty
Warehouse F,05,08,09,F,empty
Warehouse F,05,08,10,F,empty
Warehouse F,05,08,11,F,empty
Warehouse F,05,08,12,F,empty
Warehouse F,05,08,13,F,empty
Warehouse F,05,08,14,F,empty
Warehouse F,05,09,01,E,empty
Warehouse F,05,09,02,E,empty
Warehouse F,05,09,03,E,empty
Warehouse F,05,09,04,E,empty
Warehouse F,05,09,05,E,empty
Warehouse F,05,09,06,E,empty
Warehouse F,05,09,07,E,empty
Warehouse F,05,09,08,E,empty
Warehouse F,05,09,09,E,empty
Warehouse F,05,09,10,E,empty
Warehouse F,05,09,11,E,empty
Warehouse F,05,09,12,E,empty
Warehouse F,05,09,13,E,empty
Warehouse F,05,09,14,E,empty
Warehouse F,05,09,01,D,empty
Warehouse F,05,09,02,D,empty
Warehouse F,05,09,03,D,empty
Warehouse F,05,09,04,D,empty
Warehouse F,05,09,05,D,empty
Warehouse F,05,09,06,D,empty
Warehouse F,05,09,07,D,empty
Warehouse F,05,09,08,D,empty
Warehouse F,05,09,09,D,empty
Warehouse F,05,09,10,D,empty
Warehouse F,05,09,11,D,empty
Warehouse F,05,09,12,D,empty
Warehouse F,05,09,13,D,empty
Warehouse F,05,09,14,D,empty
Warehouse F,05,09,01,G,empty
Warehouse F,05,09,02,G,empty
Warehouse F,05,09,03,G,empty
Warehouse F,05,09,04,G,empty
Warehouse F,05,09,05,G,empty
Warehouse F,05,09,06,G,empty
Warehouse F,05,09,07,G,empty
Warehouse F,05,09,08,G,empty
Warehouse F,05,09,09,G,empty
Warehouse F,05,09,10,G,empty
Warehouse F,05,09,11,G,empty
Warehouse F,05,09,12,G,empty
Warehouse F,05,09,13,G,empty
Warehouse F,05,09,14,G,empty
Warehouse F,05,09,01,H,empty
Warehouse F,05,09,02,H,empty
Warehouse F,05,09,03,H,empty
Warehouse F,05,09,04,H,empty
Warehouse F,05,09,05,H,empty
Warehouse F,05,09,06,H,empty
Warehouse F,05,09,07,H,empty
Warehouse F,05,09,08,H,empty
Warehouse F,05,09,09,H,empty
Warehouse F,05,09,10,H,empty
Warehouse F,05,09,11,H,empty
Warehouse F,05,09,12,H,empty
Warehouse F,05,09,13,H,empty
Warehouse F,05,09,14,H,empty
Warehouse F,05,09,01,F,empty
Warehouse F,05,09,02,F,empty
Warehouse F,05,09,03,F,empty
Warehouse F,05,09,04,F,empty
Warehouse F,05,09,05,F,empty
Warehouse F,05,09,06,F,empty
Warehouse F,05,09,07,F,empty
Warehouse F,05,09,08,F,empty
Warehouse F,05,09,09,F,empty
Warehouse F,05,09,10,F,empty
Warehouse F,05,09,11,F,empty
Warehouse F,05,09,12,F,empty
Warehouse F,05,09,13,F,empty
Warehouse F,05,09,14,F,empty
Warehouse F,05,10,01,E,empty
Warehouse F,05,10,02,E,empty
Warehouse F,05,10,03,E,empty
Warehouse F,05,10,04,E,empty
Warehouse F,05,10,05,E,empty
Warehouse F,05,10,06,E,empty
Warehouse F,05,10,07,E,empty
Warehouse F,05,10,08,E,empty
Warehouse F,05,10,09,E,empty
Warehouse F,05,10,10,E,empty
Warehouse F,05,10,11,E,empty
Warehouse F,05,10,12,E,empty
Warehouse F,05,10,13,E,empty
Warehouse F,05,10,14,E,empty
Warehouse F,05,10,01,D,empty
Warehouse F,05,10,02,D,empty
Warehouse F,05,10,03,D,empty
Warehouse F,05,10,04,D,empty
Warehouse F,05,10,05,D,empty
Warehouse F,05,10,06,D,empty
Warehouse F,05,10,07,D,empty
Warehouse F,05,10,08,D,empty
Warehouse F,05,10,09,D,empty
Warehouse F,05,10,10,D,empty
Warehouse F,05,10,11,D,empty
Warehouse F,05,10,12,D,empty
Warehouse F,05,10,13,D,empty
Warehouse F,05,10,14,D,empty
Warehouse F,05,10,01,G,empty
Warehouse F,05,10,02,G,empty
Warehouse F,05,10,03,G,empty
Warehouse F,05,10,04,G,empty
Warehouse F,05,10,05,G,empty
Warehouse F,05,10,06,G,empty
Warehouse F,05,10,07,G,empty
Warehouse F,05,10,08,G,empty
Warehouse F,05,10,09,G,empty
Warehouse F,05,10,10,G,empty
Warehouse F,05,10,11,G,empty
Warehouse F,05,10,12,G,empty
Warehouse F,05,10,13,G,empty
Warehouse F,05,10,14,G,empty
Warehouse F,05,10,01,H,empty
Warehouse F,05,10,02,H,empty
Warehouse F,05,10,03,H,empty
Warehouse F,05,10,04,H,empty
Warehouse F,05,10,05,H,empty
Warehouse F,05,10,06,H,empty
Warehouse F,05,10,07,H,empty
Warehouse F,05,10,08,H,empty
Warehouse F,05,10,09,H,empty
Warehouse F,05,10,10,H,empty
Warehouse F,05,10,11,H,empty
Warehouse F,05,10,12,H,empty
Warehouse F,05,10,13,H,empty
Warehouse F,05,10,14,H,empty
Warehouse F,05,10,01,F,empty
Warehouse F,05,10,02,F,empty
Warehouse F,05,10,03,F,empty
Warehouse F,05,10,04,F,empty
Warehouse F,05,10,05,F,empty
Warehouse F,05,10,06,F,empty
Warehouse F,05,10,07,F,empty
Warehouse F,05,10,08,F,empty
Warehouse F,05,10,09,F,empty
Warehouse F,05,10,10,F,empty
Warehouse F,05,10,11,F,empty
Warehouse F,05,10,12,F,empty
Warehouse F,05,10,13,F,empty
Warehouse F,05,10,14,F,empty
Warehouse F,05,11,01,E,empty
Warehouse F,05,11,02,E,empty
Warehouse F,05,11,03,E,empty
Warehouse F,05,11,04,E,empty
Warehouse F,05,11,05,E,empty
Warehouse F,05,11,06,E,empty
Warehouse F,05,11,07,E,empty
Warehouse F,05,11,08,E,empty
Warehouse F,05,11,09,E,empty
Warehouse F,05,11,10,E,empty
Warehouse F,05,11,11,E,empty
Warehouse F,05,11,12,E,empty
Warehouse F,05,11,13,E,empty
Warehouse F,05,11,14,E,empty
Warehouse F,05,11,01,D,empty
Warehouse F,05,11,02,D,empty
Warehouse F,05,11,03,D,empty
Warehouse F,05,11,04,D,empty
Warehouse F,05,11,05,D,empty
Warehouse F,05,11,06,D,empty
Warehouse F,05,11,07,D,empty
Warehouse F,05,11,08,D,empty
Warehouse F,05,11,09,D,empty
Warehouse F,05,11,10,D,empty
Warehouse F,05,11,11,D,empty
Warehouse F,05,11,12,D,empty
Warehouse F,05,11,13,D,empty
Warehouse F,05,11,14,D,empty
Warehouse F,05,11,01,G,empty
Warehouse F,05,11,02,G,empty
Warehouse F,05,11,03,G,empty
Warehouse F,05,11,04,G,empty
Warehouse F,05,11,05,G,empty
Warehouse F,05,11,06,G,empty
Warehouse F,05,11,07,G,empty
Warehouse F,05,11,08,G,empty
Warehouse F,05,11,09,G,empty
Warehouse F,05,11,10,G,empty
Warehouse F,05,11,11,G,empty
Warehouse F,05,11,12,G,empty
Warehouse F,05,11,13,G,empty
Warehouse F,05,11,14,G,empty
Warehouse F,05,11,01,H,empty
Warehouse F,05,11,02,H,empty
Warehouse F,05,11,03,H,empty
Warehouse F,05,11,04,H,empty
Warehouse F,05,11,05,H,empty
Warehouse F,05,11,06,H,empty
Warehouse F,05,11,07,H,empty
Warehouse F,05,11,08,H,empty
Warehouse F,05,11,09,H,empty
Warehouse F,05,11,10,H,empty
Warehouse F,05,11,11,H,empty
Warehouse F,05,11,12,H,empty
Warehouse F,05,11,13,H,empty
Warehouse F,05,11,14,H,empty
Warehouse F,05,11,01,F,empty
Warehouse F,05,11,02,F,empty
Warehouse F,05,11,03,F,empty
Warehouse F,05,11,04,F,empty
Warehouse F,05,11,05,F,empty
Warehouse F,05,11,06,F,empty
Warehouse F,05,11,07,F,empty
Warehouse F,05,11,08,F,empty
Warehouse F,05,11,09,F,empty
Warehouse F,05,11,10,F,empty
Warehouse F,05,11,11,F,empty
Warehouse F,05,11,12,F,empty
Warehouse F,05,11,13,F,empty
Warehouse F,05,11,14,F,empty
Warehouse F,05,12,01,E,empty
Warehouse F,05,12,02,E,empty
Warehouse F,05,12,03,E,empty
Warehouse F,05,12,04,E,empty
Warehouse F,05,12,05,E,empty
Warehouse F,05,12,06,E,empty
Warehouse F,05,12,07,E,empty
Warehouse F,05,12,08,E,empty
Warehouse F,05,12,09,E,empty
Warehouse F,05,12,10,E,empty
Warehouse F,05,12,11,E,empty
Warehouse F,05,12,12,E,empty
Warehouse F,05,12,13,E,empty
Warehouse F,05,12,14,E,empty
Warehouse F,05,12,01,D,empty
Warehouse F,05,12,02,D,empty
Warehouse F,05,12,03,D,empty
Warehouse F,05,12,04,D,empty
Warehouse F,05,12,05,D,empty
Warehouse F,05,12,06,D,empty
Warehouse F,05,12,07,D,empty
Warehouse F,05,12,08,D,empty
Warehouse F,05,12,09,D,empty
Warehouse F,05,12,10,D,empty
Warehouse F,05,12,11,D,empty
Warehouse F,05,12,12,D,empty
Warehouse F,05,12,13,D,empty
Warehouse F,05,12,14,D,empty
Warehouse F,05,12,01,G,empty
Warehouse F,05,12,02,G,empty
Warehouse F,05,12,03,G,empty
Warehouse F,05,12,04,G,empty
Warehouse F,05,12,05,G,empty
Warehouse F,05,12,06,G,empty
Warehouse F,05,12,07,G,empty
Warehouse F,05,12,08,G,empty
Warehouse F,05,12,09,G,empty
Warehouse F,05,12,10,G,empty
Warehouse F,05,12,11,G,empty
Warehouse F,05,12,12,G,empty
Warehouse F,05,12,13,G,empty
Warehouse F,05,12,14,G,empty
Warehouse F,05,12,01,H,empty
Warehouse F,05,12,02,H,empty
Warehouse F,05,12,03,H,empty
Warehouse F,05,12,04,H,empty
Warehouse F,05,12,05,H,empty
Warehouse F,05,12,06,H,empty
Warehouse F,05,12,07,H,empty
Warehouse F,05,12,08,H,empty
Warehouse F,05,12,09,H,empty
Warehouse F,05,12,10,H,empty
Warehouse F,05,12,11,H,empty
Warehouse F,05,12,12,H,empty
Warehouse F,05,12,13,H,empty
Warehouse F,05,12,14,H,empty
Warehouse F,05,12,01,F,empty
Warehouse F,05,12,02,F,empty
Warehouse F,05,12,03,F,empty
Warehouse F,05,12,04,F,empty
Warehouse F,05,12,05,F,empty
Warehouse F,05,12,06,F,empty
Warehouse F,05,12,07,F,empty
Warehouse F,05,12,08,F,empty
Warehouse F,05,12,09,F,empty
Warehouse F,05,12,10,F,empty
Warehouse F,05,12,11,F,empty
Warehouse F,05,12,12,F,empty
Warehouse F,05,12,13,F,empty
Warehouse F,05,12,14,F,empty
Warehouse F,05,13,01,E,empty
Warehouse F,05,13,02,E,empty
Warehouse F,05,13,03,E,empty
Warehouse F,05,13,04,E,empty
Warehouse F,05,13,05,E,empty
Warehouse F,05,13,06,E,empty
Warehouse F,05,13,07,E,empty
Warehouse F,05,13,08,E,empty
Warehouse F,05,13,09,E,empty
Warehouse F,05,13,10,E,empty
Warehouse F,05,13,11,E,empty
Warehouse F,05,13,12,E,empty
Warehouse F,05,13,13,E,empty
Warehouse F,05,13,14,E,empty
Warehouse F,05,13,01,D,empty
Warehouse F,05,13,02,D,empty
Warehouse F,05,13,03,D,empty
Warehouse F,05,13,04,D,empty
Warehouse F,05,13,05,D,empty
Warehouse F,05,13,06,D,empty
Warehouse F,05,13,07,D,empty
Warehouse F,05,13,08,D,empty
Warehouse F,05,13,09,D,empty
Warehouse F,05,13,10,D,empty
Warehouse F,05,13,11,D,empty
Warehouse F,05,13,12,D,empty
Warehouse F,05,13,13,D,empty
Warehouse F,05,13,14,D,empty
Warehouse F,05,13,01,G,empty
Warehouse F,05,13,02,G,empty
Warehouse F,05,13,03,G,empty
Warehouse F,05,13,04,G,empty
Warehouse F,05,13,05,G,empty
Warehouse F,05,13,06,G,empty
Warehouse F,05,13,07,G,empty
Warehouse F,05,13,08,G,empty
Warehouse F,05,13,09,G,empty
Warehouse F,05,13,10,G,empty
Warehouse F,05,13,11,G,empty
Warehouse F,05,13,12,G,empty
Warehouse F,05,13,13,G,empty
Warehouse F,05,13,14,G,empty
Warehouse F,05,13,01,H,empty
Warehouse F,05,13,02,H,empty
Warehouse F,05,13,03,H,empty
Warehouse F,05,13,04,H,empty
Warehouse F,05,13,05,H,empty
Warehouse F,05,13,06,H,empty
Warehouse F,05,13,07,H,empty
Warehouse F,05,13,08,H,empty
Warehouse F,05,13,09,H,empty
Warehouse F,05,13,10,H,empty
Warehouse F,05,13,11,H,empty
Warehouse F,05,13,12,H,empty
Warehouse F,05,13,13,H,empty
Warehouse F,05,13,14,H,empty
Warehouse F,05,13,01,F,empty
Warehouse F,05,13,02,F,empty
Warehouse F,05,13,03,F,empty
Warehouse F,05,13,04,F,empty
Warehouse F,05,13,05,F,empty
Warehouse F,05,13,06,F,empty
Warehouse F,05,13,07,F,empty
Warehouse F,05,13,08,F,empty
Warehouse F,05,13,09,F,empty
Warehouse F,05,13,10,F,empty
Warehouse F,05,13,11,F,empty
Warehouse F,05,13,12,F,empty
